Name	A549	BGC-823	HEK293	H9	PC-3M-IE8	T/G HA-VSMC	MCF-7	NSC	Panc-1	U251
hsv2-miR-H11	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1273d	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3141	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3195	0.203629195	N/A	0.370227871	0.357797222	N/A	N/A	N/A	0.934446092	N/A	0.406469886
hsv1-miR-H13	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548t-5p	0.445102916	N/A	0.308806536	N/A	0.506380398	N/A	N/A	N/A	N/A	N/A
hsa-miR-514b-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-215	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-18b-5p	N/A	N/A	0.630966876	0.468361975	N/A	N/A	N/A	0.591868085	N/A	N/A
hsa-miR-3671	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3658	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3065-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3935	0.721022454	0.752523625	0.630699129	0.231716468	0.632219261	N/A	N/A	N/A	N/A	0.526444826
hsa-miR-938	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3680-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-617	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3189-3p	N/A	N/A	N/A	0.229626039	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3922-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsv1-miR-H1*	N/A	N/A	0.198125378	0.292672392	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3940-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4265	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3064-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-186-3p	N/A	N/A	N/A	N/A	0.986444482	N/A	N/A	N/A	N/A	N/A
hsa-miR-30c-1-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.713766463	N/A	N/A
hsv1-miR-H4-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1291	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsv1-miR-H2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
bkv-miR-B1-3p/jcv-miR-J1-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5681b	0.38858606	N/A	0.346738631	0.406312785	N/A	N/A	0.886992982	N/A	0.49528202	0.657844237
hsa-miR-151a-5p/hsa-miR-151b	N/A	N/A	N/A	N/A	0.298058122	N/A	N/A	0.466909469	N/A	0.267334686
hsa-miR-4516	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.559801737	N/A	N/A
hsa-miR-4749-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4664-5p	N/A	N/A	N/A	0.345926757	N/A	N/A	0.992881413	N/A	N/A	N/A
hsa-miR-4441	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4514	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4778-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4530	0.356042396	N/A	0.468286079	0.285024157	N/A	N/A	N/A	0.690786669	0.662434232	0.99766346
hsa-miR-211-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4720-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4738-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5193	N/A	N/A	N/A	N/A	0.772073817	N/A	0.876110658	N/A	N/A	N/A
hsa-miR-5087	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4488	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4648	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4768-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4633-5p	N/A	0.893095043	0.523595098	N/A	0.588246725	0.96007859	N/A	0.839290908	0.904580083	N/A
hsa-miR-4777-5p	0.398491188	0.895807449	0.471405059	0.268234793	0.877656562	N/A	N/A	0.601603169	N/A	0.45630496
hsa-miR-4731-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-513c-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4709-3p	0.392246643	N/A	0.378745899	0.266787527	N/A	0.780384734	0.960891942	0.961180197	0.61694722	0.629689353
hsa-miR-4284	N/A	0.489161062	N/A	0.473234112	0.870002818	N/A	0.92871007	0.732865841	0.62508503	0.666489002
hsa-miR-4653-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3960	0.152404158	N/A	0.639960922	0.402090392	N/A	N/A	N/A	N/A	0.827126274	0.735147811
hsa-miR-4645-3p	0.321907057	0.444929599	0.355420551	N/A	0.573623326	N/A	N/A	N/A	0.587046095	N/A
hsa-miR-4679	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4708-3p	0.172460782	N/A	0.345772501	0.480459476	0.970902183	N/A	N/A	0.820676213	0.817619356	0.710293349
hsa-miR-4666b	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-873-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4524b-5p	N/A	N/A	0.433066589	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4773	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4734	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3150a-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-2467-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5090	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-130b-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4324	N/A	0.482418123	0.09969081	0.244463025	N/A	N/A	N/A	0.502223561	0.956538888	0.370677188
hsa-miR-4677-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548aj-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-513a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
ebv-miR-BART3*	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-424-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-188-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-451a	N/A	N/A	N/A	0.095820086	0.638740645	N/A	0.791478435	0.393488254	0.306776159	N/A
hsa-miR-548m	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-15b-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1281	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-580	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-19b-1-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
ebv-miR-BART18-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-518e-5p/hsa-miR-519a-5p/hsa-miR-519b-5p/hsa-miR-519c-5p/hsa-miR-522-5p/hsa-miR-523-5p	N/A	N/A	N/A	N/A	N/A	0.728779381	N/A	N/A	N/A	N/A
hcmv-miR-US5-1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-199a-5p	N/A	N/A	N/A	0.049344062	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548g-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
sv40-miR-S1-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-603	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-141-3p	N/A	N/A	N/A	0.180267768	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1296	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-431-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-155-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-877-5p	0.539394148	0.572352947	0.345328384	0.237405939	N/A	0.557958103	0.69458718	0.921948361	0.529407175	0.329079954
hsa-miR-429	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-524-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-223-3p	N/A	N/A	N/A	0.191214186	N/A	N/A	N/A	N/A	N/A	N/A
hcmv-miR-US25-1*	N/A	N/A	0.171575056	0.212884048	N/A	N/A	N/A	N/A	0.625449231	N/A
hsa-miR-19a-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-487a	N/A	N/A	N/A	N/A	0.657084087	N/A	N/A	0.534094221	N/A	N/A
hsa-miR-548b-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
ebv-miR-BART7	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1206	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-664-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548h-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-567	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-22-5p	N/A	N/A	N/A	0.193561178	0.726044305	N/A	0.848339508	0.962398513	N/A	0.498221303
hsa-miR-520f	N/A	N/A	N/A	0.231114606	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-125b-2-3p	N/A	N/A	N/A	N/A	0.699485677	N/A	0.981666165	N/A	N/A	N/A
mcv-miR-M1-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-2113	0.435476904	0.389340431	0.180819255	0.311919925	0.704199198	0.519927943	N/A	N/A	0.933573038	N/A
hsv1-miR-H7	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-449b-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1909-3p	0.204376839	N/A	0.922060002	N/A	N/A	N/A	0.407925252	0.488743705	N/A	N/A
hsv2-miR-H4-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-133b	0.386743861	N/A	0.062673219	0.172995429	0.575425951	N/A	0.758326161	0.801948731	0.597917324	N/A
hsa-miR-216b	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-146a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-509-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-218-2-3p	N/A	N/A	N/A	N/A	0.791870599	N/A	N/A	N/A	N/A	N/A
hsa-miR-3144-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3192	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4322	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3166	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsv2-miR-H9-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3137	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-21-5p	N/A	0.1676713	N/A	0.101377682	N/A	0.949455204	0.320946679	0.692969568	0.438994491	0.595965814
hsa-miR-3146	0.504228559	N/A	N/A	N/A	0.448354894	N/A	N/A	0.894832235	N/A	N/A
hsa-miR-323b-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.697873106	N/A
hsa-miR-3619-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-642a-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4321	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3944-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3943	N/A	N/A	0.117380994	0.228370121	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-454-3p	N/A	N/A	N/A	N/A	N/A	N/A	0.926054704	N/A	N/A	N/A
hsa-miR-301a-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3670	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsv1-miR-H5-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-23c	N/A	N/A	N/A	N/A	0.868795149	0.543166951	0.42961653	N/A	N/A	N/A
hsa-miR-3607-5p	N/A	0.629844502	N/A	0.168244062	N/A	N/A	0.604885275	0.777026709	0.558634	0.97178098
hsa-miR-4300	N/A	N/A	N/A	N/A	0.963819626	N/A	N/A	N/A	0.659851651	N/A
hsv2-miR-H20	0.461475861	N/A	0.128837326	0.321038556	0.990395882	0.814856616	0.582694894	0.749999434	0.637411383	N/A
hsa-miR-622	0.51259529	N/A	N/A	N/A	N/A	N/A	N/A	0.707248065	N/A	N/A
hsa-miR-613	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4745-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4687-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.759908944	N/A	N/A
hsa-miR-4738-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548av-5p/hsa-miR-548k	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4704-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4793-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4473	N/A	N/A	N/A	0.390263841	0.672645132	N/A	N/A	N/A	0.63789964	N/A
hsa-miR-548at-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-2392	N/A	N/A	N/A	N/A	N/A	N/A	0.815683942	N/A	N/A	N/A
hsa-miR-4649-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-320d	0.159873704	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4760-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5010-3p	0.610740769	0.718680857	0.151664532	0.161148273	0.550367974	N/A	0.898154222	0.936333375	N/A	N/A
hsa-miR-3117-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4766-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4742-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5589-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-34a-5p	N/A	N/A	N/A	0.251102557	N/A	N/A	N/A	0.320025463	N/A	N/A
hsa-miR-1587	0.092464277	N/A	0.987192762	0.265839841	N/A	N/A	0.947245877	0.712373749	0.896410565	N/A
hsa-miR-4434	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4769-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548ah-5p	N/A	0.266691066	0.36878628	N/A	0.692820553	N/A	0.583310717	0.889409008	0.808619575	N/A
hsa-miR-4482-3p	N/A	0.703302448	0.399119772	N/A	0.541991415	0.786390672	0.627718335	N/A	0.919253268	N/A
hsa-miR-4470	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4662b	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548ae	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1295b-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-2964a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1304-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4717-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4664-3p	0.358448744	N/A	0.060087889	0.114430621	0.721322109	N/A	0.895510045	N/A	0.963431902	N/A
hsa-miR-4659b-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5187-3p	0.300903658	N/A	0.33856427	N/A	0.732718797	N/A	N/A	N/A	N/A	N/A
hsa-miR-4772-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4489	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3187-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4752	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4762-5p	N/A	N/A	0.34853408	0.220727432	0.888718076	N/A	N/A	0.82066389	0.984475035	N/A
hsa-miR-4800-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.830920549	0.736038043	N/A
hsa-miR-376b	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.524054858	0.549575071	N/A
ebv-miR-BART11-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-601	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-618	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-455-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-519a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
ebv-miR-BART13*	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-181b-5p	N/A	N/A	0.401729217	N/A	N/A	N/A	N/A	0.474340714	0.56413335	N/A
sv40-miR-S1-5p	0.46845612	0.940482444	0.196892075	0.368753704	N/A	N/A	0.685009867	N/A	0.639996612	0.954928497
hsa-miR-330-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-760	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-337-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.647475179	N/A	N/A
ebv-miR-BART5	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1200	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-222-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1185-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.677685473	N/A
hsa-miR-606	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-373-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-145-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
ebv-miR-BHRF1-2	N/A	N/A	0.116728877	0.247299063	0.723995946	N/A	N/A	0.780315709	N/A	0.85449707
hsa-miR-552	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-93-5p	N/A	N/A	0.237163422	0.214249518	0.655460757	N/A	N/A	0.375905514	N/A	0.157114127
hsa-miR-873-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-525-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-924	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1272	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
kshv-miR-K12-1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-493-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.721317281	N/A
hsa-miR-422a	N/A	N/A	N/A	N/A	0.630450819	N/A	N/A	N/A	N/A	N/A
hsa-miR-485-3p	N/A	N/A	N/A	0.27904463	0.511166115	N/A	N/A	0.516760859	0.968001545	N/A
hsa-miR-519b-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-130a-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-759	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-599	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-516b-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-337-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.444079835	N/A	N/A
hsa-miR-2277-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-103b	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
mcv-miR-M1-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
bkv-miR-B1-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-100-5p	N/A	N/A	N/A	N/A	0.978258118	N/A	N/A	0.478773405	N/A	0.207999427
hsa-miR-584-5p	0.404731948	0.988090403	0.103335209	0.309506998	0.720875288	N/A	N/A	0.726034329	N/A	0.661816359
hsa-miR-20a-5p	N/A	0.460596853	N/A	0.148414945	N/A	N/A	0.922391144	0.570783023	N/A	0.625048779
hsv2-miR-H7-3p	0.173302406	N/A	0.192201574	0.322207536	0.744672999	N/A	0.873256195	0.577036177	0.756968033	0.90999749
hsa-miR-494	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.856690545	N/A
hsa-miR-4319	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4261	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4260	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsv2-miR-H5	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-491-3p	N/A	0.607390829	0.87800264	0.426085537	0.834033988	N/A	0.812172947	0.558909447	0.546919168	0.581992942
hsv2-miR-H11*	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3194-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4312	0.277293691	N/A	0.078922466	0.447008822	0.86846134	N/A	0.793553672	0.699896115	0.834797575	N/A
hsa-miR-3622b-3p	N/A	0.930861425	N/A	0.506931066	0.648787757	N/A	N/A	N/A	N/A	N/A
hsa-miR-3657	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3923	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3128	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4311	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548aa/hsa-miR-548t-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3168	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3661	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3678-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4257	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3663-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-26a-1-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-148a-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-373-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
ebv-miR-BART5*	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-138-1-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4756-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4668-5p	0.390033384	0.078549681	N/A	N/A	N/A	0.614909473	N/A	0.784185958	0.504763879	0.284207427
hsa-miR-4682	0.477897775	0.49712804	0.314217035	0.404084877	0.655773266	N/A	N/A	0.694172882	0.649734758	0.812388336
hsa-miR-4655-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5002-5p	0.512485261	0.609730717	0.250615246	0.312064907	0.764564696	N/A	0.762532933	0.737558672	0.608458112	0.649329254
